Date,Open,High,Low,Close
9/21/2009,105.92,107.00,105.63,106.45
9/22/2009,107.22,107.37,106.60,107.10
9/23/2009,107.45,108.03,105.99,106.12
9/24/2009,105.87,106.84,104.55,105.04
9/25/2009,105.09,105.36,104.09,104.47
9/28/2009,104.26,106.55,104.10,106.31
9/29/2009,106.23,107.02,105.78,106.02
9/30/2009,106.20,106.77,104.62,105.59
10/1/2009,105.59,105.59,102.95,102.99
10/2/2009,102.95,103.15,101.68,102.55
10/5/2009,103.30,104.32,102.60,104.03
10/6/2009,104.30,106.11,104.02,105.52
10/7/2009,105.49,105.91,104.99,105.80
10/8/2009,106.96,107.17,106.15,106.61
10/9/2009,106.90,107.26,106.33,107.24
10/12/2009,107.70,108.13,107.28,107.74
10/13/2009,107.44,107.89,106.76,107.50
10/14/2009,108.37,109.42,107.50,109.32
10/15/2009,109.20,109.70,108.49,109.63
10/16/2009,109.72,109.79,108.23,108.89
10/19/2009,109.28,110.13,108.00,109.84
10/20/2009,109.54,110.36,108.68,109.22
10/21/2009,109.05,110.31,108.15,108.25
10/22/2009,108.04,109.68,107.50,109.33
10/23/2009,109.81,109.98,107.63,108.07
10/26/2009,108.43,109.31,106.61,106.84
10/27/2009,107.21,107.43,106.16,106.42
10/28/2009,106.25,106.48,104.35,104.42
10/29/2009,104.70,106.86,104.47,106.64
10/30/2009,106.24,106.65,103.44,103.63
11/2/2009,104.35,105.41,103.08,104.36
11/3/2009,103.97,104.80,102.49,104.67
11/4/2009,105.22,106.33,104.53,104.84
11/5/2009,105.05,106.88,104.91,106.86
11/6/2009,106.98,107.40,105.85,107.15
11/9/2009,107.83,109.62,107.00,109.58
11/10/2009,109.42,109.93,108.97,109.58
11/11/2009,110.29,110.82,109.62,110.13
11/12/2009,109.57,110.57,108.75,109.01
11/13/2009,109.56,110.09,108.75,109.63
11/16/2009,110.40,111.69,110.25,111.21
11/17/2009,110.93,111.39,110.50,111.33
11/18/2009,111.28,111.56,110.57,111.28
11/19/2009,110.76,111.31,109.13,109.80
11/20/2009,109.89,110.00,108.88,109.52
11/23/2009,110.47,111.74,109.40,110.91
11/24/2009,110.78,111.20,110.01,110.95
11/25/2009,111.18,111.61,110.82,111.37
11/27/2009,108.23,111.46,108.08,109.52
11/30/2009,109.67,110.20,109.00,109.97
12/1/2009,110.72,111.66,109.94,111.25
12/2/2009,111.22,112.01,110.92,111.31
12/3/2009,111.88,112.18,110.29,110.43
12/4/2009,110.44,112.38,109.83,111.03
12/7/2009,110.64,111.53,110.49,110.77
12/8/2009,111.16,111.18,109.27,109.64
12/9/2009,109.63,110.21,109.02,110.01
12/10/2009,110.10,111.12,110.07,110.65
12/11/2009,111.12,111.79,110.61,111.20
12/14/2009,111.66,112.17,111.07,111.88
12/15/2009,111.61,111.92,111.00,111.31
12/16/2009,111.89,112.16,111.27,111.49
12/17/2009,111.17,111.17,110.08,110.16
12/18/2009,109.90,110.63,109.28,110.23
12/21/2009,110.34,111.70,110.34,111.34
12/22/2009,111.48,111.97,111.19,111.72
12/23/2009,112.07,112.26,111.50,111.97
12/24/2009,112.15,112.63,111.99,112.59
12/28/2009,112.64,112.99,112.32,112.74
12/29/2009,112.89,113.16,112.55,112.58
12/30/2009,112.29,112.65,111.75,112.55
12/31/2009,112.60,112.92,111.43,111.44
1/4/2010,112.25,113.39,111.44,113.32
1/5/2010,113.29,113.68,112.85,113.63
1/6/2010,113.32,113.99,113.19,113.74
1/7/2010,113.43,114.33,113.18,114.20
1/8/2010,114.25,114.61,113.54,114.57
1/11/2010,115.12,115.25,114.24,114.73
1/12/2010,114.27,114.73,113.22,113.66
1/13/2010,114.08,114.94,113.37,114.64
1/14/2010,114.67,115.14,114.27,114.92
1/15/2010,114.98,114.98,113.20,113.66
1/19/2010,113.69,115.13,113.08,115.06
1/20/2010,114.63,114.79,112.98,113.89
1/21/2010,113.91,114.27,111.56,111.68
1/22/2010,111.85,111.96,109.09,109.22
1/25/2010,110.08,110.70,109.21,109.75
1/26/2010,109.09,110.47,108.70,109.30
1/27/2010,108.97,110.08,108.33,109.83
1/28/2010,110.38,110.85,107.91,108.56
1/29/2010,108.52,109.80,107.22,107.42
2/1/2010,107.90,109.07,107.37,109.00
2/2/2010,108.93,110.59,108.87,110.40
2/3/2010,110.38,110.44,109.51,109.86
2/4/2010,109.61,109.64,106.42,106.47
2/5/2010,106.60,106.88,104.58,106.75
2/8/2010,106.99,107.33,105.81,105.89
2/9/2010,106.89,108.15,106.27,107.24
2/10/2010,106.93,107.75,106.11,107.00
2/11/2010,107.48,108.25,106.25,108.09
2/12/2010,108.09,108.09,106.51,108.02
2/16/2010,108.94,109.85,107.87,109.73
2/17/2010,110.19,110.45,109.74,110.26
2/18/2010,110.01,111.14,109.78,110.96
2/19/2010,110.33,111.57,110.06,111.19
2/22/2010,111.19,111.73,110.83,111.13
2/23/2010,111.48,111.48,109.52,109.79
2/24/2010,109.86,111.00,109.77,110.82
2/25/2010,110.20,110.75,108.94,110.71
2/26/2010,110.97,111.12,110.11,110.75
3/1/2010,111.49,112.00,110.74,111.90
3/2/2010,111.81,112.74,111.81,112.17
3/3/2010,112.01,112.97,112.01,112.28
3/4/2010,112.06,112.80,111.90,112.65
3/5/2010,112.90,114.34,112.89,114.26
3/8/2010,114.18,114.52,114.02,114.27
3/9/2010,113.82,114.99,113.64,114.45
3/10/2010,114.55,115.28,114.35,114.98
3/11/2010,114.70,115.48,114.35,115.46
3/12/2010,115.50,116.16,115.14,115.45
3/15/2010,115.30,115.58,114.60,115.50
3/16/2010,115.48,116.52,115.48,116.41
3/17/2010,116.61,117.48,116.54,117.10
3/18/2010,116.76,117.27,116.57,117.03
3/19/2010,117.09,117.09,115.52,115.96
3/22/2010,115.41,116.80,115.19,116.58
3/23/2010,116.87,117.51,116.38,117.42
3/24/2010,117.35,117.35,116.60,116.82
3/25/2010,117.09,118.17,116.51,116.64
3/26/2010,116.96,117.42,116.12,116.65
3/29/2010,117.50,117.70,116.69,117.34
3/30/2010,117.52,117.83,116.91,117.37
3/31/2010,117.30,117.52,116.61,116.99
4/1/2010,117.58,118.25,116.99,117.81
4/5/2010,118.00,118.84,117.67,118.78
4/6/2010,118.54,119.25,118.20,119.01
4/7/2010,118.71,119.36,117.81,118.38
4/8/2010,117.89,118.97,117.60,118.76
4/9/2010,119.14,119.60,118.80,119.54
4/12/2010,119.82,120.05,119.56,119.76
4/13/2010,119.51,120.04,119.00,119.87
4/14/2010,120.00,121.19,120.00,121.17
4/15/2010,120.94,121.57,120.65,121.31
4/16/2010,120.90,121.22,118.75,119.36
4/19/2010,119.02,119.93,118.47,119.85
4/20/2010,120.16,120.98,119.81,120.87
4/21/2010,121.10,121.23,119.99,120.65
4/22/2010,120.73,121.17,119.12,121.00
4/23/2010,120.69,121.86,120.21,121.80
4/26/2010,121.96,122.12,121.00,121.34
4/27/2010,121.20,121.30,118.25,118.49
4/28/2010,118.55,119.68,118.07,119.33
4/29/2010,119.76,121.11,119.70,120.84
4/30/2010,121.17,121.21,118.78,118.83
5/3/2010,119.20,120.68,118.81,120.39
5/4/2010,120.25,120.60,116.92,117.55
5/5/2010,117.37,118.00,115.97,116.83
5/6/2010,116.86,117.35,105.00,112.88
5/7/2010,113.00,114.10,109.41,111.30
5/10/2010,115.75,116.69,111.80,116.16
5/11/2010,115.28,117.36,114.53,115.83
5/12/2010,116.12,117.62,115.49,117.45
5/13/2010,117.38,117.79,115.89,116.00
5/14/2010,115.75,115.75,112.87,113.90
5/17/2010,113.63,114.52,111.77,113.95
5/18/2010,114.46,115.22,112.03,112.41
5/19/2010,111.43,112.77,110.36,111.79
5/20/2010,111.71,112.08,107.48,107.54
5/21/2010,108.06,109.38,105.64,109.10
5/24/2010,108.51,109.39,107.53,107.72
5/25/2010,105.07,107.87,104.27,107.81
5/26/2010,108.34,109.47,106.85,107.15
5/27/2010,108.62,110.80,106.97,110.78
5/28/2010,110.59,111.18,108.85,109.35
6/1/2010,108.04,110.10,107.37,107.52
6/2/2010,107.86,110.34,107.44,110.31
6/3/2010,110.87,111.06,109.58,110.71
6/4/2010,110.96,111.19,106.47,107.01
6/7/2010,106.57,110.73,105.41,105.50
6/8/2010,106.25,106.83,104.65,106.57
6/9/2010,106.39,108.28,105.60,106.01
6/10/2010,106.59,109.28,106.59,109.19
6/11/2010,108.70,109.75,107.98,109.66
6/14/2010,110.06,111.12,109.40,109.52
6/15/2010,109.84,112.10,109.48,111.98
6/16/2010,111.40,112.42,110.96,111.94
6/17/2010,111.70,112.72,111.05,112.12
6/18/2010,111.72,112.13,111.32,111.71
6/21/2010,112.99,113.28,110.79,111.36
6/22/2010,111.73,111.90,109.41,109.57
6/23/2010,110.12,110.20,108.48,109.21
6/24/2010,108.65,108.85,107.14,107.44
6/25/2010,107.72,108.42,106.77,107.89
6/28/2010,108.10,108.39,107.14,107.48
6/29/2010,106.23,106.59,103.55,104.22
6/30/2010,104.65,104.92,102.88,103.11
7/1/2010,102.91,103.49,101.13,102.79
7/2/2010,102.82,103.75,101.62,102.26
7/6/2010,102.70,104.37,101.57,102.87
7/7/2010,102.46,106.24,102.19,106.13
7/8/2010,106.20,107.28,105.91,107.15
7/9/2010,107.29,107.97,106.85,107.92
7/12/2010,107.33,108.24,107.14,108.02
7/13/2010,108.08,110.09,108.03,109.66
7/14/2010,110.20,110.20,108.86,109.66
7/15/2010,109.38,110.44,108.17,109.72
7/16/2010,109.37,109.99,106.45,106.66
7/19/2010,106.93,107.63,106.22,107.32
7/20/2010,106.60,108.56,105.62,108.47
7/21/2010,108.68,109.28,106.63,107.10
7/22/2010,107.21,109.94,107.18,109.46
7/23/2010,109.71,110.57,108.93,110.41
7/26/2010,110.41,111.67,110.24,111.58
7/27/2010,111.58,112.37,107.36,111.52
7/28/2010,111.66,111.88,110.40,110.81
7/29/2010,110.92,111.82,109.41,110.28
7/30/2010,109.94,110.86,108.89,110.32
8/2/2010,110.99,112.94,110.27,112.74
8/3/2010,112.52,112.77,111.85,112.20
8/4/2010,112.15,113.11,111.76,112.97
8/5/2010,112.88,113.30,112.08,112.84
8/6/2010,113.00,113.20,110.92,112.39
8/9/2010,112.71,113.18,112.32,112.98
8/10/2010,112.35,113.02,111.37,112.42
8/11/2010,112.11,112.11,109.12,109.29
8/12/2010,109.05,109.30,107.58,108.64
8/13/2010,109.00,109.28,107.80,108.30
8/16/2010,108.11,108.61,107.18,108.28
8/17/2010,108.64,111.17,108.64,109.60
8/18/2010,109.15,110.38,108.91,109.78
8/19/2010,109.13,110.00,107.43,107.92
8/20/2010,107.79,107.94,106.75,107.54
8/23/2010,107.75,108.57,107.07,107.12
8/24/2010,106.80,107.13,104.97,105.58
8/25/2010,106.00,106.34,104.29,105.93
8/26/2010,106.25,106.74,104.88,105.20
8/27/2010,105.14,106.97,104.31,106.86
8/30/2010,107.20,107.22,105.30,105.33
8/31/2010,105.00,105.98,104.46,105.40
9/1/2010,105.85,108.61,105.85,108.47
9/2/2010,108.42,109.49,108.35,109.46
9/3/2010,109.34,110.99,109.32,110.91
9/7/2010,110.66,110.81,109.55,109.67
9/8/2010,109.60,110.85,109.25,110.39
9/9/2010,110.41,111.73,110.19,110.93
9/10/2010,111.09,111.61,110.87,111.52
9/13/2010,111.87,112.95,111.87,112.74
9/14/2010,112.53,113.29,112.08,112.65
9/15/2010,112.50,113.21,111.98,113.11
9/16/2010,112.86,113.12,112.35,113.07
9/17/2010,113.70,113.72,112.18,112.49
9/20/2010,112.50,114.46,112.50,114.22
9/21/2010,114.00,114.84,113.51,114.00
9/22/2010,113.67,114.44,113.10,113.43
9/23/2010,113.40,113.67,112.18,112.49
9/24/2010,112.90,114.90,112.69,114.80
9/27/2010,114.95,115.04,114.16,114.29
9/28/2010,114.17,115.04,113.18,114.72
9/29/2010,114.50,114.91,114.02,114.43
9/30/2010,114.50,115.79,113.59,114.10
10/1/2010,114.52,115.12,113.93,114.63
10/4/2010,114.49,114.85,113.18,113.74
10/5/2010,114.08,116.32,114.08,116.03
10/6/2010,116.20,116.45,115.56,116.04
10/7/2010,116.11,116.83,115.19,115.89
10/8/2010,115.98,116.86,115.02,116.55
10/11/2010,116.61,116.97,116.25,116.65
10/12/2010,116.41,117.35,115.65,117.04
10/13/2010,117.28,118.55,117.28,117.89
10/14/2010,118.01,118.49,116.72,117.52
10/15/2010,117.80,118.44,116.76,117.73
10/18/2010,117.55,118.67,116.97,118.55
10/19/2010,117.88,118.24,116.02,116.71
10/20/2010,117.11,118.44,116.87,117.87
10/21/2010,118.22,119.09,117.21,118.11
10/22/2010,118.10,118.57,117.85,118.38
10/25/2010,118.89,119.76,118.61,118.68
10/26/2010,118.50,118.84,117.87,118.71
10/27/2010,118.67,118.67,117.26,118.38
10/28/2010,118.55,119.20,117.83,118.47
10/29/2010,117.81,118.72,117.72,118.47
11/1/2010,118.80,119.75,117.85,118.55
11/2/2010,118.83,119.75,118.83,119.47
11/3/2010,119.76,120.02,118.45,119.97
11/4/2010,120.32,122.32,120.32,122.24
11/5/2010,122.24,122.92,121.74,122.74
11/8/2010,122.48,122.69,121.94,122.54
11/9/2010,122.25,122.95,121.12,121.60
11/10/2010,121.67,122.16,120.66,122.07
11/11/2010,121.20,121.82,120.68,121.65
11/12/2010,120.75,121.35,119.65,120.20
11/15/2010,120.10,121.05,116.71,120.03
11/16/2010,119.64,119.69,117.59,118.15
11/17/2010,118.22,118.71,117.86,118.22
11/18/2010,118.75,120.39,118.75,119.97
11/19/2010,120.20,120.34,119.25,120.28
11/22/2010,120.55,121.10,118.77,120.15
11/23/2010,119.42,119.64,117.99,118.42
11/24/2010,118.20,120.23,118.11,120.18
11/26/2010,119.95,119.95,118.68,118.74
11/29/2010,119.55,119.78,117.74,119.17
11/30/2010,118.78,119.24,117.81,118.45
12/1/2010,119.19,121.24,119.14,121.01
12/2/2010,121.25,122.65,120.70,122.57
12/3/2010,122.61,123.21,121.79,122.86
12/6/2010,122.45,123.04,122.19,122.73
12/7/2010,123.15,124.01,122.76,122.83
12/8/2010,122.43,123.38,122.40,123.25
12/9/2010,123.86,124.09,123.15,123.79
12/10/2010,124.10,124.60,123.73,124.51
12/13/2010,124.60,125.20,124.52,124.55
12/14/2010,124.68,125.23,124.29,124.65
12/15/2010,124.28,124.93,123.89,124.10
12/16/2010,124.39,124.91,123.75,124.79
12/17/2010,124.25,124.46,123.82,124.34
12/20/2010,124.19,124.90,123.98,124.57
12/21/2010,124.60,125.47,124.60,125.36
12/22/2010,125.40,125.82,125.37,125.78
12/23/2010,125.71,125.78,125.29,125.59
12/27/2010,125.35,125.77,125.00,125.66
12/28/2010,125.90,126.01,125.50,125.80
12/29/2010,126.01,126.20,125.83,125.93
12/30/2010,126.01,126.13,125.53,125.76
12/31/2010,125.88,125.88,125.33,125.80
1/3/2011,126.35,127.60,126.30,127.05
1/4/2011,126.93,127.37,126.19,126.93
1/5/2011,126.64,127.73,125.95,127.63
1/6/2011,127.57,128.07,127.01,127.39
1/7/2011,127.15,127.90,126.15,127.12
1/10/2011,126.50,127.16,126.20,126.98
1/11/2011,127.15,127.74,126.95,127.43
1/12/2011,127.92,128.72,127.92,128.60
1/13/2011,128.54,128.84,128.05,128.42
1/14/2011,128.42,129.33,127.83,129.28
1/18/2011,129.39,129.71,129.03,129.53
1/19/2011,129.65,129.92,127.91,128.26
1/20/2011,128.05,128.40,127.13,128.09
1/21/2011,127.95,129.17,127.85,128.40
1/24/2011,128.65,129.25,128.20,129.13
1/25/2011,129.10,129.28,128.11,129.14
1/26/2011,129.25,130.05,129.23,129.67
1/27/2011,129.64,130.21,129.42,130.02
1/28/2011,129.70,130.35,127.51,127.69
1/31/2011,127.32,128.78,127.31,128.67
2/1/2011,128.89,130.97,128.67,130.75
2/2/2011,130.76,130.91,130.19,130.47
2/3/2011,130.37,130.98,129.57,130.78
2/4/2011,130.72,131.24,130.23,131.15
2/7/2011,131.64,132.40,131.42,131.98
2/8/2011,132.13,132.64,131.73,132.59
2/9/2011,132.29,132.63,131.61,132.27
2/10/2011,132.07,132.47,131.30,132.33
2/11/2011,131.87,133.28,131.46,133.11
2/14/2011,133.12,133.54,132.88,133.43
2/15/2011,133.15,133.33,132.66,133.01
2/16/2011,132.90,134.01,132.90,133.83
2/17/2011,133.68,134.43,133.29,134.27
2/18/2011,134.19,134.69,133.85,134.51
2/22/2011,133.49,133.86,131.47,131.83
2/23/2011,132.27,132.56,130.21,131.03
2/24/2011,130.25,131.44,129.70,130.93
2/25/2011,131.25,132.41,131.20,132.32
2/28/2011,132.02,133.32,131.97,133.14
3/1/2011,133.90,134.01,130.92,130.92
3/2/2011,130.54,131.82,130.00,131.20
3/3/2011,131.50,133.62,131.50,133.47
3/4/2011,133.57,133.90,131.60,132.44
3/7/2011,132.94,133.16,130.74,131.41
3/8/2011,132.01,133.00,131.07,132.57
3/9/2011,132.25,132.93,131.60,132.39
3/10/2011,131.00,131.75,129.81,129.92
3/11/2011,129.85,131.31,128.92,130.84
3/14/2011,130.50,131.25,129.06,130.07
3/15/2011,127.75,129.33,125.80,128.63
3/16/2011,128.70,128.87,125.28,126.21
3/17/2011,127.35,128.39,126.77,127.80
3/18/2011,128.35,129.13,127.51,127.79
3/21/2011,128.26,130.01,128.26,129.73
3/22/2011,129.69,130.35,129.17,129.30
3/23/2011,128.95,130.00,128.32,129.66
3/24/2011,129.45,131.09,129.45,130.90
3/25/2011,131.30,131.87,130.89,131.28
3/28/2011,131.55,131.92,130.94,130.97
3/29/2011,130.90,131.90,130.44,131.84
3/30/2011,132.45,133.16,132.36,132.76
3/31/2011,132.72,132.96,132.45,132.57
4/1/2011,132.77,133.77,132.70,133.16
4/4/2011,133.35,133.67,132.88,133.24
4/5/2011,133.18,133.83,132.73,133.22
4/6/2011,133.29,134.08,133.12,133.62
4/7/2011,133.36,133.94,132.66,133.36
4/8/2011,133.35,134.00,132.31,132.85
4/11/2011,133.50,133.50,132.14,132.47
4/12/2011,131.98,131.98,130.99,131.47
4/13/2011,131.65,132.29,130.96,131.46
4/14/2011,131.01,131.76,130.27,131.56
4/15/2011,131.15,132.37,131.05,132.05
4/18/2011,132.30,132.30,129.51,130.55
4/19/2011,130.34,131.35,130.24,131.29
4/20/2011,131.39,133.39,131.39,133.13
4/21/2011,133.90,134.21,133.35,133.75
4/25/2011,133.85,133.96,133.20,133.61
4/26/2011,133.76,135.06,133.76,134.78
4/27/2011,134.62,135.87,134.50,135.62
4/28/2011,135.75,136.29,135.13,136.11
4/29/2011,135.87,136.57,135.77,136.46
5/2/2011,137.00,137.38,135.95,136.23
5/3/2011,135.96,136.25,135.05,135.72
5/4/2011,135.57,135.92,134.23,134.84
5/5/2011,135.08,135.19,133.02,133.64
5/6/2011,133.97,135.63,133.68,134.17
5/9/2011,134.54,135.11,133.94,134.73
5/10/2011,134.95,136.11,134.80,135.89
5/11/2011,135.99,136.28,133.82,134.45
5/12/2011,134.01,135.36,133.39,135.11
5/13/2011,135.32,135.73,133.56,134.03
5/16/2011,133.72,134.61,132.97,133.21
5/17/2011,133.09,133.67,132.12,133.19
5/18/2011,133.30,134.50,132.95,134.37
5/19/2011,134.30,135.03,133.94,134.66
5/20/2011,134.70,134.80,133.36,133.62
5/23/2011,132.60,133.07,131.59,132.04
5/24/2011,132.27,132.73,131.70,131.96
5/25/2011,131.42,132.94,131.19,132.38
5/26/2011,132.51,133.24,131.78,132.99
5/27/2011,133.35,133.87,133.00,133.52
5/31/2011,134.31,134.91,133.84,134.89
6/1/2011,135.00,135.04,131.76,131.86
6/2/2011,131.83,132.26,130.96,131.70
6/3/2011,131.52,131.55,129.97,130.43
6/6/2011,130.05,130.36,128.87,129.05
6/7/2011,129.41,130.07,128.87,128.94
6/8/2011,128.61,129.19,128.18,128.42
6/9/2011,128.87,129.93,128.40,129.37
6/10/2011,129.07,129.23,127.26,127.53
6/13/2011,127.60,128.24,127.05,127.69
6/14/2011,128.35,129.77,128.01,129.31
6/15/2011,129.17,129.23,126.68,127.03
6/16/2011,127.00,127.97,126.32,127.30
6/17/2011,126.71,128.19,126.35,127.05
6/20/2011,126.56,127.97,126.18,127.72
6/21/2011,128.43,129.70,128.19,129.45
6/22/2011,129.25,129.81,128.59,128.67
6/23/2011,128.00,128.37,126.19,128.31
6/24/2011,128.55,129.01,126.62,126.80
6/27/2011,126.86,128.43,126.64,127.95
6/28/2011,128.18,129.63,127.61,129.60
6/29/2011,129.98,130.93,129.71,130.74
6/30/2011,130.99,132.18,130.91,131.97
7/1/2011,131.65,134.10,131.65,133.91
7/5/2011,133.85,134.20,133.39,133.78
7/6/2011,133.73,134.14,133.11,133.96
7/7/2011,134.38,135.70,134.30,135.40
7/8/2011,135.62,135.87,133.39,134.41
7/11/2011,133.90,133.90,131.66,131.99
7/12/2011,130.95,132.78,130.17,131.40
7/13/2011,131.94,133.22,131.52,131.84
7/14/2011,131.85,132.78,130.68,130.94
7/15/2011,131.01,131.87,130.77,131.71
7/18/2011,131.85,131.85,129.63,130.60
7/19/2011,131.21,132.89,131.01,132.72
7/20/2011,133.00,133.43,132.42,132.65
7/21/2011,132.52,134.82,132.05,134.49
7/22/2011,134.88,135.16,133.76,134.58
7/25/2011,133.74,134.61,133.16,133.84
7/26/2011,134.01,134.21,133.03,133.33
7/27/2011,133.09,133.19,130.43,130.61
7/28/2011,130.77,131.77,130.01,130.22
7/29/2011,130.05,130.55,127.97,129.32
8/1/2011,130.50,131.35,127.53,128.79
8/2/2011,128.13,128.50,125.49,125.50
8/3/2011,125.71,126.31,123.53,126.20
8/4/2011,126.30,126.30,120.06,120.20
8/5/2011,120.26,122.50,116.86,120.03
8/8/2011,118.10,120.12,112.02,112.28
8/9/2011,111.60,117.50,110.21,117.47
8/10/2011,117.26,117.82,111.95,112.25
8/11/2011,114.45,118.92,110.84,117.33
8/12/2011,116.53,119.22,116.29,118.16
8/15/2011,119.00,120.74,118.42,120.67
8/16/2011,119.76,120.69,118.31,119.57
8/17/2011,119.50,121.20,118.72,119.67
8/18/2011,118.35,118.35,113.39,114.41
8/19/2011,113.20,115.88,112.47,112.71
8/22/2011,113.50,115.23,112.41,112.77
8/23/2011,114.50,116.54,112.58,116.48
8/24/2011,115.45,118.24,114.99,118.09
8/25/2011,117.78,119.40,115.87,116.32
8/26/2011,116.40,118.51,113.85,117.97
8/29/2011,118.70,121.43,118.70,121.35
8/30/2011,121.32,122.43,119.26,121.63
8/31/2011,121.84,123.51,121.30,122.26
9/1/2011,121.93,123.40,120.78,120.93
9/2/2011,120.28,120.29,117.43,117.82
9/6/2011,116.00,117.16,114.05,117.02
9/7/2011,117.79,120.34,117.79,120.29
9/8/2011,120.01,120.94,118.77,119.03
9/9/2011,119.20,119.20,115.28,115.89
9/12/2011,115.92,116.76,113.52,116.70
9/13/2011,116.00,118.18,115.18,117.74
9/14/2011,117.45,120.80,116.72,119.37
9/15/2011,119.54,121.46,119.40,121.44
9/16/2011,120.60,121.97,120.12,121.52
9/19/2011,119.87,120.93,118.72,120.32
9/20/2011,120.14,121.99,120.01,120.17
9/21/2011,120.41,120.63,116.50,116.51
9/22/2011,115.27,115.50,111.30,112.90
9/23/2011,113.66,114.23,110.85,113.44
9/26/2011,113.60,116.40,112.98,116.21
9/27/2011,116.70,119.56,116.70,117.55
9/28/2011,117.56,118.72,114.97,115.11
9/29/2011,116.20,117.63,113.93,116.02
9/30/2011,115.45,115.45,113.07,113.15
10/3/2011,112.25,113.95,109.81,109.92
10/4/2011,108.48,112.58,107.43,112.32
10/5/2011,111.53,114.72,111.38,114.46
10/6/2011,114.42,116.66,113.51,116.52
10/7/2011,116.40,117.95,115.06,115.68
10/10/2011,116.91,119.59,116.91,119.59
10/11/2011,119.19,120.04,118.62,119.65
10/12/2011,119.45,122.14,119.45,120.71
10/13/2011,120.45,120.87,119.12,120.48
10/14/2011,120.37,122.60,120.37,122.58
10/17/2011,123.01,123.60,119.93,120.21
10/18/2011,119.60,123.50,119.15,122.58
10/19/2011,122.02,123.28,120.71,121.12
10/20/2011,121.18,122.13,119.82,121.63
10/21/2011,121.85,124.12,121.65,123.95
10/24/2011,124.23,125.80,123.79,125.51
10/25/2011,125.38,125.99,122.78,123.06
10/26/2011,123.56,124.77,122.21,124.31
10/27/2011,125.96,129.42,125.96,128.60
10/28/2011,128.50,128.85,127.80,128.61
10/31/2011,128.10,128.10,125.36,125.37
11/1/2011,124.35,124.35,121.42,122.01
11/2/2011,123.63,124.40,122.61,123.99
11/3/2011,122.50,126.50,122.25,126.26
11/4/2011,126.16,126.40,124.01,125.47
11/7/2011,124.42,126.39,123.80,126.27
11/8/2011,126.20,128.02,125.71,127.87
11/9/2011,127.11,127.11,122.86,123.17
11/10/2011,123.50,125.05,123.02,124.25
11/11/2011,125.12,126.99,124.71,126.69
11/14/2011,127.22,127.23,124.92,125.48
11/15/2011,125.48,126.75,123.97,126.12
11/16/2011,125.76,126.34,123.90,124.09
11/17/2011,123.85,124.40,121.23,122.09
11/18/2011,122.12,123.54,121.47,121.98
11/21/2011,120.78,120.85,118.65,119.66
11/22/2011,120.07,120.47,118.52,119.17
11/23/2011,118.19,118.39,116.56,116.63
11/25/2011,115.99,117.70,115.35,115.92
11/28/2011,118.53,120.18,118.53,119.71
11/29/2011,119.50,121.18,119.50,120.03
11/30/2011,119.62,125.22,119.41,125.09
12/1/2011,124.68,125.64,124.33,124.97
12/2/2011,125.95,126.83,124.78,124.83
12/5/2011,125.72,127.18,125.44,126.21
12/6/2011,126.32,127.11,125.76,126.31
12/7/2011,127.35,127.35,124.97,126.65
12/8/2011,126.76,127.77,123.65,123.97
12/9/2011,124.55,126.37,124.17,126.03
12/12/2011,126.02,126.02,123.16,124.19
12/13/2011,124.21,125.57,122.45,123.09
12/14/2011,123.42,123.73,121.47,121.74
12/15/2011,122.02,123.25,121.81,122.19
12/16/2011,122.76,122.95,121.30,121.67
12/19/2011,121.28,122.45,120.03,120.33
12/20/2011,121.26,124.14,121.25,123.93
12/21/2011,124.49,125.20,122.75,124.20
12/22/2011,124.40,125.39,124.33,125.31
12/23/2011,125.70,126.43,125.41,126.38
12/27/2011,126.48,126.82,126.04,126.46
12/28/2011,126.47,126.85,124.73,124.96
12/29/2011,124.98,126.25,124.80,126.16
12/30/2011,126.15,126.45,125.59,125.59
1/3/2012,128.30,128.60,125.50,127.59
1/4/2012,127.50,127.84,126.71,127.68
1/5/2012,127.32,128.23,126.43,128.06
1/6/2012,127.69,128.70,127.29,127.79
1/9/2012,127.82,128.24,127.41,128.00
1/10/2012,128.59,129.65,128.59,129.16
1/11/2012,129.17,129.37,128.36,129.24
1/12/2012,129.06,130.18,128.54,129.53
1/13/2012,129.70,129.74,127.72,128.95
1/17/2012,130.10,130.65,129.06,129.33
1/18/2012,129.47,130.84,129.08,130.78
1/19/2012,130.60,131.57,130.43,131.48
1/20/2012,131.18,131.55,130.92,131.54
1/23/2012,131.16,132.25,130.98,131.60
1/24/2012,131.20,131.50,130.60,131.46
1/25/2012,131.89,132.87,130.75,132.57
1/26/2012,132.40,133.40,131.36,131.88
1/27/2012,132.04,132.33,131.14,131.71
1/30/2012,131.08,131.44,130.06,131.36
1/31/2012,131.82,132.18,130.68,131.24
2/1/2012,131.75,133.14,131.75,132.45
2/2/2012,132.50,133.02,132.17,132.67
2/3/2012,132.69,134.62,132.68,134.55
2/6/2012,134.10,134.50,133.51,134.45
2/7/2012,134.25,135.02,133.64,134.78
2/8/2012,135.19,135.22,134.31,135.13
2/9/2012,135.12,135.71,134.56,135.35
2/10/2012,134.77,134.77,133.84,134.37
2/13/2012,135.27,135.58,134.74,135.33
2/14/2012,135.03,135.61,134.25,135.23
2/15/2012,135.70,136.23,134.29,134.56
2/16/2012,134.13,136.17,133.95,136.05
