date,spy_overnight_gap,overnight_return,strategy_return
2007-12-13,-0.003754357736658637,-0.0033003300330032292,-0.0033003300330032292
2007-12-14,-0.0021431920166096923,-0.008235294117647118,-0.008235294117647118
2007-12-17,-0.007473841554559005,0.0066331658291456375,0.0066331658291456375
2007-12-19,-0.001371553970648667,0.007411858974359031,0.007411858974359031
2007-12-24,0.001079694986166385,0.0005743825387707346,0.0005743825387707346
2007-12-26,0.001407506702412922,-0.00038095238095248174,-0.00038095238095248174
2007-12-27,-0.0003345376689415989,0.0025077160493827133,0.0025077160493827133
2007-12-31,0.0011521518129446796,0.005857087075361367,0.005857087075361367
2008-01-03,0.0012452438602558174,0.004362482649216792,0.004362482649216792
2008-01-10,-0.005327461287114647,-0.006248698187877433,-0.006248698187877433
2008-01-11,-0.00846262341325823,0.0027630180658873016,0.0027630180658873016
2008-01-15,-0.005301852113671709,-0.01180764276513524,-0.01180764276513524
2008-01-16,-0.006161652772743707,0.005649717514124353,0.005649717514124353
2008-01-22,-0.050947241301230385,-0.015381135489708209,-0.015381135489708209
2008-01-23,-0.007479774080293223,0.0036371902705159,0.0036371902705159
2008-01-24,-0.0032882445258201757,0.011576135351736294,0.011576135351736294
2008-01-28,-0.003684764626259443,0.0033806626098715764,0.0033806626098715764
2008-01-29,-0.00022169671888856886,-0.006975697569756911,-0.006975697569756911
2008-01-30,-0.004923936209303943,-0.00855277965338741,-0.00855277965338741
2008-01-31,-0.008939125295508332,0.0033237314424994224,0.0033237314424994224
2008-02-04,-0.0002868411617066479,-0.003780297976428759,-0.003780297976428759
2008-02-05,-0.0018115942028985507,0.0032058621479276184,0.0032058621479276184
2008-02-11,-0.0019531249999999317,0.003858374943259024,0.003858374943259024
2008-02-12,-0.002912403853334227,0.004108650992924012,0.004108650992924012
2008-02-14,0.0002925901543412482,0.002273760800363789,0.002273760800363789
2008-02-20,-0.0017031990521326258,0.004775983625199043,0.004775983625199043
2008-02-21,-0.0005142899125708735,0.005518510002299193,0.005518510002299193
2008-02-22,0.0011897679952409027,0.0041227668346313084,0.0041227668346313084
2008-02-26,0.0001456558153085007,-0.0006804264005443317,-0.0006804264005443317
2008-02-27,-0.0017347307553305434,-0.002258866049243302,-0.002258866049243302
2008-02-28,-0.0031856356791195896,-0.012689780194878764,-0.012689780194878764
2008-02-29,-0.004598875830352547,-0.004885993485341911,-0.004885993485341911
2008-03-03,-0.0037529085040906704,0.0,0.0
2008-03-04,-0.0005996551982608806,0.004427872290841517,0.004427872290841517
2008-03-05,-0.000451399337947441,0.0006955715279386432,0.0006955715279386432
2008-03-06,-0.0011219147344800095,-0.003557874762808333,-0.003557874762808333
2008-03-07,-0.003363400091729076,-0.0023769907297361836,-0.0023769907297361836
2008-03-10,0.0012335209313082767,0.0031538088306648504,0.0031538088306648504
2008-03-12,0.00015106881184387216,-0.008667135160459027,-0.008667135160459027
2008-03-13,-0.010281014393420107,-0.005573618207152853,-0.005573618207152853
2008-03-14,-0.0078077622801698094,-0.018939393939394034,-0.018939393939394034
2008-03-17,-0.016943907156673096,0.010604965051819626,0.010604965051819626
2008-03-19,-0.005025502550254932,0.0018934911242602936,0.0018934911242602936
2008-03-20,-0.005446455968088431,-0.0009282896263635987,-0.0009282896263635987
2008-03-24,0.0004520455059142792,-0.0006727965911639266,-0.0006727965911639266
2008-03-25,-0.00148400979446477,-0.0033459736783403304,-0.0033459736783403304
2008-03-26,-0.007034431691966064,-0.0040304523063143805,-0.0040304523063143805
2008-03-27,-0.004184413061346501,0.008920402561756635,0.008920402561756635
2008-03-31,-0.004870624048706353,0.0057103700319780515,0.0057103700319780515
2008-04-02,-0.004824208756669809,-0.0008793141349746625,-0.0008793141349746625
2008-04-03,0.0005122575923892658,0.00438692695766596,0.00438692695766596
2008-04-08,-0.004961692812842078,-0.00022031284423873476,-0.00022031284423873476
2008-04-09,-0.001025941667888134,-0.0011138338159946137,-0.0011138338159946137
2008-04-10,-0.0016987960706107525,0.005049396267837736,0.005049396267837736
2008-04-14,-0.001500600240095953,-0.0006813536225300787,-0.0006813536225300787
2008-04-15,-0.0004517732098486731,0.009741730856366093,0.009741730856366093
2008-04-17,0.0012479812068711459,0.015238515901059957,0.015238515901059957
2008-04-21,-0.002447275606420524,-0.006164965986394488,-0.006164965986394488
2008-04-22,-0.0036025650262987248,0.005827757392618205,0.005827757392618205
2008-04-24,-0.006015800536348572,-0.00042283298097245403,-0.00042283298097245403
2008-04-25,0.0018018018018018018,0.0025423728813558366,0.0025423728813558366
2008-04-28,-0.0005008586147681253,-0.0004231908590773825,-0.0004231908590773825
2008-04-29,-0.00035811488325462946,-0.00021008403361344463,-0.00021008403361344463
2008-04-30,0.00028762493708219217,0.0014827367083245502,0.0014827367083245502
2008-05-01,0.0018782055912735021,-0.0020538098172108166,-0.0020538098172108166
2008-05-02,0.0009223783170143001,-0.003487894952810877,-0.003487894952810877
2008-05-05,-0.0024055469081647332,-0.0006170300287946517,-0.0006170300287946517
2008-05-06,0.0009949541610403407,0.0006128702757914883,0.0006128702757914883
2008-05-07,-0.0016920473773266293,0.0037445392136468136,0.0037445392136468136
2008-05-09,-0.008152173913043584,0.003112678979041439,0.003112678979041439
2008-05-13,-0.002634014380294757,0.0014218972171440303,0.0014218972171440303
2008-05-15,0.0011350737797956624,0.00020008003201299474,0.00020008003201299474
2008-05-16,-0.00014030164854444217,0.0,0.0
2008-05-19,-0.00035050823694364783,-0.0008059641345959934,-0.0008059641345959934
2008-05-20,-0.0011202128404398585,0.0008120178643928888,0.0008120178643928888
2008-05-23,-0.004514187446259641,-0.00041493775933620913,-0.00041493775933620913
2008-05-27,-0.0013055777181403265,-0.0014262428687856765,-0.0014262428687856765
2008-05-28,0.0010811590024504632,0.004062563477554404,0.004062563477554404
2008-05-30,-0.0004998928800970733,-0.003201280512204807,-0.003201280512204807
2008-06-02,-0.0028548997216473176,0.0,0.0
2008-06-03,-0.00021609162284809576,-0.003051881993896166,-0.003051881993896166
2008-06-04,-0.0013763129300977742,0.0014070351758794786,0.0014070351758794786
2008-06-10,-0.006660323501427187,0.0024721878862792313,0.0024721878862792313
2008-06-11,0.0013956221536655367,0.005699810006333239,0.005699810006333239
2008-06-13,-0.00171080035703652,-0.0006200909466721471,-0.0006200909466721471
2008-06-16,-0.0008064516129033258,0.0010245901639345245,0.0010245901639345245
2008-06-17,0.0012459689240693047,-0.0016477857878475222,-0.0016477857878475222
2008-06-18,-0.0004428044280442972,-0.0008331597583836059,-0.0008331597583836059
2008-06-19,-0.0027544107794238407,-0.004509120721459259,-0.004509120721459259
2008-06-20,-0.009501187648456066,0.006537326022775014,0.006537326022775014
2008-06-24,-0.00037985261718440284,0.004913480025635408,0.004913480025635408
2008-06-26,-0.004545454545454503,0.0030661410424879243,0.0030661410424879243
2008-06-27,0.0012479525778020168,-0.00262927256792278,-0.00262927256792278
2008-06-30,0.0010172143974961634,-0.001328903654484903,-0.001328903654484903
2008-07-01,-0.00031289111389241436,0.003709360680776763,0.003709360680776763
2008-07-07,0.00023737933217282117,-0.009797372522823422,-0.009797372522823422
2008-07-08,-0.009832920297385913,-0.007175472928897753,-0.007175472928897753
2008-07-09,-0.003849477570901163,0.005586592178770999,0.005586592178770999
2008-07-11,-0.00311054394640294,0.010320843616782538,0.010320843616782538
2008-07-15,-0.007572056668295006,-0.007688828584350937,-0.007688828584350937
2008-07-16,-0.00041169205434332776,-0.0035288928098810013,-0.0035288928098810013
2008-07-17,-0.003615328994938562,-0.01579293704759832,-0.01579293704759832
2008-07-18,-0.009212929870542425,-0.002008032128514081,-0.002008032128514081
2008-07-21,-0.0019059720457432884,-0.01764180437695395,-0.01764180437695395
2008-07-22,-0.007142857142857188,-0.0013398838767307852,-0.0013398838767307852
2008-07-24,-0.001013882389642766,0.0024619516562220944,0.0024619516562220944
2008-07-25,0.0012756118950808944,-0.004631671812968752,-0.004631671812968752
2008-07-28,-0.0029432821573461966,0.003603603603603789,0.003603603603603789
2008-07-30,0.0,-0.0015364354697102733,-0.0015364354697102733
2008-07-31,-0.0015570260801867548,0.002200220022002153,0.002200220022002153
2008-08-01,0.00047303689687797437,0.0013363028953230494,0.0013363028953230494
2008-08-04,0.0011101419395765646,0.008335210633025447,0.008335210633025447
2008-08-06,-0.00015573898146691958,-0.0019300879262278414,-0.0019300879262278414
2008-08-07,-0.002633821364939216,0.005619191700886095,0.005619191700886095
2008-08-11,-0.003317389291776013,-0.0033514872224550407,-0.0033514872224550407
2008-08-12,-0.0035208572522005964,-0.0006281407035175768,-0.0006281407035175768
2008-08-13,-7.736943907149636e-05,0.00020929259104218723,0.00020929259104218723
2008-08-14,0.0011644154634373987,0.002899150962932362,0.002899150962932362
2008-08-18,-0.0006151480199924068,0.001470897247320746,0.001470897247320746
2008-08-19,-0.0009356725146199185,0.008086826984464723,0.008086826984464723
2008-08-21,-0.0070472163495418644,0.0010667804565820393,0.0010667804565820393
2008-08-22,0.00023439331197761817,-0.004211412929037706,-0.004211412929037706
2008-08-25,-0.0033199505867820165,-0.0006444683136410667,-0.0006444683136410667
2008-08-26,-0.0022820270695624177,-0.002369157872065486,-0.002369157872065486
2008-08-27,-0.0027463904582548204,-0.004705882352941115,-0.004705882352941115
2008-08-28,-0.0035808812081582434,-0.007430997876857748,-0.007430997876857748
2008-08-29,-0.0042210283960092965,-0.0049859093865164406,-0.0049859093865164406
2008-09-02,0.0008547672701842695,0.002854633289415931,0.002854633289415931
2008-09-03,0.0014833320321648662,-0.0026595744680850686,-0.0026595744680850686
2008-09-04,-0.0035948733979368065,-0.0009159606136935894,-0.0009159606136935894
2008-09-05,-0.006769825918762117,0.024367816091954042,0.024367816091954042
2008-09-11,-0.004935275080906145,-0.0016029310739638092,-0.0016029310739638092
2008-09-12,-0.00023902477890208856,-0.025281544472535056,-0.025281544472535056
2008-09-15,-0.021471172962226663,0.0002375861249701572,0.0002375861249701572
2008-09-16,-0.007395712148911422,-0.006369426751592466,-0.006369426751592466
2008-09-17,-0.007220216606498158,0.010691198408751879,0.010691198408751879
2008-09-22,-0.01055662188099814,0.004399902224395236,0.004399902224395236
2008-09-25,0.0009256142712891234,-0.01687560270009636,-0.01687560270009636
2008-09-26,-0.01760185108668713,-0.02235179786200181,-0.02235179786200181
2008-09-29,-0.024225444957152256,0.015487316421895825,0.015487316421895825
2008-10-01,-0.014138817480719842,0.009872694206287225,0.009872694206287225
2008-10-02,-0.0016380722476075328,0.0136314067611778,0.0136314067611778
2008-10-06,-0.020460125488769666,-0.017770134709085617,-0.017770134709085617
2008-10-07,-0.01129199209560556,-0.028345016763182018,-0.028345016763182018
2008-10-08,-0.029361659484918395,0.02326293235384136,0.02326293235384136
2008-10-10,-0.02670299727520439,0.05209332054969651,0.05209332054969651
2008-10-15,-0.009306514560192202,-0.004246978111728139,-0.004246978111728139
2008-10-17,-0.017794725135049174,0.01984496124030999,0.01984496124030999
2008-10-21,-0.0032497207271249434,0.012377023167248424,0.012377023167248424
2008-10-22,-0.003141361256544473,0.015349444807315482,0.015349444807315482
2008-10-24,-0.05370675453047777,-0.04774805282763295,-0.04774805282763295
2008-10-27,-0.05089581193655134,0.039024390243902474,0.039024390243902474
2008-10-29,-0.021063829787234086,0.02449748743718594,0.02449748743718594
2008-10-31,-0.008379595684508193,0.00030432136335956095,0.00030432136335956095
2008-11-03,0.0013378614798805748,0.01127017971367672,0.01127017971367672
2008-11-05,-0.0175298804780877,-0.015322076297686116,-0.015322076297686116
2008-11-06,-0.0013621123218775719,0.01602354480052326,0.01602354480052326
2008-11-11,-0.0020600672232462076,-0.0046465316959840575,-0.0046465316959840575
2008-11-12,-0.0011098779134294597,-0.0041753653444676075,-0.0041753653444676075
2008-11-14,-0.013989071038251378,-0.006213324128408693,-0.006213324128408693
2008-11-17,0.0017133066818961244,-0.01514084507042257,-0.01514084507042257
2008-11-18,-0.018503337627356814,-0.0014114326040931546,-0.0014114326040931546
2008-11-19,-0.007888631090487317,-0.011185682326621982,-0.011185682326621982
2008-11-20,-0.00764205595957094,0.04573885848319015,0.04573885848319015
2008-11-24,-0.005973120955699403,-0.012367491166077826,-0.012367491166077826
2008-11-25,-0.00718153991052507,-0.0014219694276572659,-0.0014219694276572659
2008-11-26,-0.004532248692620576,-0.007155025553662764,-0.007155025553662764
2008-11-28,0.000786163522012502,-0.009281540048126535,-0.009281540048126535
2008-12-01,-0.013236929922135838,0.012996658002228045,0.012996658002228045
2008-12-03,-0.01967213114754106,-0.0006993006993007977,-0.0006993006993007977
2008-12-04,0.00011428571428577275,0.006112909025530522,0.006112909025530522
2008-12-09,-0.0017534246575342091,0.013333333333333197,0.013333333333333197
2008-12-11,-0.010514665190924059,-0.02544704264099029,-0.02544704264099029
2008-12-12,-0.04013644115974987,-0.003370407819346166,-0.003370407819346166
2008-12-15,0.0,0.009941720946177623,0.009941720946177623
2008-12-17,-0.026894599303135876,0.005631003643590482,0.005631003643590482
2008-12-19,-0.00291643297812681,-0.009370816599732157,-0.009370816599732157
2008-12-22,-0.002715239280461533,0.003759398496240518,0.003759398496240518
2008-12-24,-0.00023209933851683903,0.005170630816959676,0.005170630816959676
2008-12-29,0.0014920234132905965,0.013879250520471897,0.013879250520471897
2008-12-31,0.0008998875140607232,0.00336247478143914,0.00336247478143914
2009-01-02,-0.002770390070921986,-0.009671179883945835,-0.009671179883945835
2009-01-05,-0.0021512315800796262,0.003869719445340092,0.003869719445340092
2009-01-07,-0.01027397260273966,0.003942181340341522,0.003942181340341522
2009-01-08,0.0016538037486217361,-0.0071498212544686135,-0.0071498212544686135
2009-01-09,-0.005928853754940624,0.0006648936170214892,0.0006648936170214892
2009-01-12,-0.0017975508369847298,-0.00203252032520318,-0.00203252032520318
2009-01-13,-0.005172413793103481,-0.0010155721056194222,-0.0010155721056194222
2009-01-14,0.0,-0.016050244242847178,-0.016050244242847178
2009-01-15,-0.009484291641967957,0.005498281786941561,0.005498281786941561
2009-01-20,-0.0003530242409978952,0.007140307033202342,0.007140307033202342
2009-01-23,-0.01413384875573812,-0.007961232260297657,-0.007961232260297657
2009-01-26,-0.0030080616051016726,0.007214015802129881,0.007214015802129881
2009-01-29,-0.009493308932860716,0.009127789046653234,0.009127789046653234
2009-02-02,-0.013907364856693572,0.0020408163265306367,0.0020408163265306367
2009-02-04,-0.0023863500775564116,-0.013377926421404673,-0.013377926421404673
2009-02-05,-0.0024006721882127336,0.0009810333551341088,0.0009810333551341088
2009-02-06,-0.004842901015827978,-0.00605867346938771,-0.00605867346938771
2009-02-09,-0.013339466421343107,-0.013003488740881752,-0.013003488740881752
2009-02-10,-0.014800367140890227,0.0013188262446424126,0.0013188262446424126
2009-02-12,-0.010995577865423708,0.007516339869281019,0.007516339869281019
2009-02-17,-0.005436095675283919,-0.0003418803418804295,-0.0003418803418804295
2009-02-19,0.0012648621300277551,-0.00972897845726206,-0.00972897845726206
2009-02-20,-0.011241696474195139,0.01454293628808867,0.01454293628808867
2009-02-25,-0.0067036225344849305,0.006645680307799884,0.006645680307799884
2009-02-27,0.0006607638430024734,-0.015613652868554873,-0.015613652868554873
2009-03-02,-0.01987292145464376,0.012777151446824453,0.012777151446824453
2009-03-05,-0.013941168269901017,0.008298755186721962,0.008298755186721962
2009-03-09,-0.015979081929111107,0.013219284603421366,0.013219284603421366
2009-03-11,-0.002630485947667143,-0.0025243418680129803,-0.0025243418680129803
2009-03-12,-0.004132231404958639,0.00662713637949075,0.00662713637949075
2009-03-18,0.0,-0.0010101010101009056,-0.0010101010101009056
2009-03-19,-0.004881712354487427,-0.0060606060606061,-0.0060606060606061
2009-03-20,-0.013182912916719561,0.027073337902673078,0.027073337902673078
2009-03-24,-0.00838701835419956,0.006594131223211397,0.006594131223211397
2009-03-27,-0.006372490080557907,-0.02305943488145501,-0.02305943488145501
2009-03-30,-0.02474883606959091,0.01431901431901439,0.01431901431901439
2009-04-01,-0.009056603773584892,0.0185185185185186,0.0185185185185186
2009-04-03,0.0008392279103225919,0.007418856259659989,0.007418856259659989
2009-04-07,-0.0047898455274818065,-0.0028662420382165044,-0.0028662420382165044
2009-04-08,-0.007479156449239816,0.00719649561952429,0.00719649561952429
2009-04-13,-0.00804008389652759,-0.005170316301703171,-0.005170316301703171
2009-04-14,-0.006406523005241668,-0.0021545090797168154,-0.0021545090797168154
2009-04-15,0.0011860989206499148,-0.005555555555555536,-0.005555555555555536
2009-04-16,-0.008559033884394465,-0.0081251880830574,-0.0081251880830574
2009-04-17,-0.005314232902033363,-0.008105673971780303,-0.008105673971780303
2009-04-20,-0.00814874325720181,0.006825938566553003,0.006825938566553003
2009-04-22,-0.0054079473312956495,0.003352636391344088,0.003352636391344088
2009-04-24,0.0007029053420806265,-0.011862396204033177,-0.011862396204033177
2009-04-27,-0.013040969417195725,-0.00949273212696533,-0.00949273212696533
2009-04-28,-0.012580081537565502,0.007467144563918726,0.007467144563918726
2009-05-05,-0.005938634114153813,-0.0011422044545975618,-0.0011422044545975618
2009-05-06,-0.004308916141862784,0.004282043962317905,0.004282043962317905
2009-05-11,-0.01225411157691068,0.006693830034924408,0.006693830034924408
2009-05-13,0.0014282575258186077,0.0042411390487731015,0.0042411390487731015
2009-05-15,0.0006708407871198823,-0.0017985611510792365,-0.0017985611510792365
2009-05-18,-0.0005636978579481078,0.003504672897196137,0.003504672897196137
2009-05-21,-0.0055205918074417585,0.006534006534006487,0.006534006534006487
2009-05-26,-0.0040426726558113356,-0.0011497556769186623,-0.0011497556769186623
2009-05-27,0.0013140604467806018,0.00579206487112649,0.00579206487112649
2009-06-02,-0.005381449825894174,-0.0024711696869852418,-0.0024711696869852418
2009-06-03,-0.0056925996204934244,0.005502063273727487,0.005502063273727487
2009-06-08,-0.010049719665714617,0.001909438079650938,0.001909438079650938
2009-06-09,-0.00031809988336338815,0.00947225981055455,0.00947225981055455
2009-06-12,-0.0005269814502529211,-0.01363512407962908,-0.01363512407962908
2009-06-15,-0.013983808222058651,-0.00027855153203337757,-0.00027855153203337757
2009-06-16,-0.0011845789360327313,0.0014068655036578726,0.0014068655036578726
2009-06-17,0.0009818895919703624,-0.0027878449958180784,-0.0027878449958180784
2009-06-18,0.0015288850060063402,0.0041876046901172526,0.0041876046901172526
2009-06-19,-0.00216966804078979,-0.007194244604316502,-0.007194244604316502
2009-06-22,-0.003479395455039613,0.0025655644241733278,0.0025655644241733278
2009-06-23,0.0013443871835087421,0.0051399200456880845,0.0051399200456880845
2009-06-26,-0.0003259806584809425,-0.0019241341396372125,-0.0019241341396372125
2009-06-29,0.0006537371976465708,0.0030178326474623596,0.0030178326474623596
2009-06-30,0.0003235547886108837,0.004950495049504955,0.004950495049504955
2009-07-02,-0.0049815897769115,-0.007586400674346794,-0.007586400674346794
2009-07-06,-0.010465375194834089,-0.002257973468811736,-0.002257973468811736
2009-07-07,-0.0008898776418243882,0.004052098408104277,0.004052098408104277
2009-07-10,-0.0004533605349655021,-0.005727376861397571,-0.005727376861397571
2009-07-13,-0.002160564020923331,0.000843170320404818,0.000843170320404818
2009-07-14,0.0012205947625388307,0.015393226980128905,0.015393226980128905
2009-07-16,-0.007285974499089174,-0.002409638554216942,-0.002409638554216942
2009-07-17,-0.0029736618521665373,0.005326231691078709,0.005326231691078709
2009-07-21,0.0008409544833385714,-0.0007859575582919165,-0.0007859575582919165
2009-07-22,-0.0041849759363882764,-0.0010392309690828716,-0.0010392309690828716
2009-07-23,0.0012560184216034156,-0.006353240152477735,-0.006353240152477735
2009-07-24,-0.0018427518427519124,-0.0005082592121983254,-0.0005082592121983254
2009-07-28,0.001016776817488648,-0.0030402837598174637,-0.0030402837598174637
2009-07-29,-0.0048949622679992245,0.006353240152477735,0.006353240152477735
2009-07-31,0.0007091480093203059,0.005578093306288112,0.005578093306288112
2009-08-04,-0.004084072118736892,0.0012490632025978776,0.0012490632025978776
2009-08-05,-0.0009931472837421225,-0.0005033979360683505,-0.0005033979360683505
2009-08-07,-0.0033039647577092343,-0.0025081514923499526,-0.0025081514923499526
2009-08-10,-0.0017788319003853405,0.005050505050504972,0.005050505050504972
